집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20100307,159,1,1,0,0,1682,32,13,19,20,81,1847
20100307,159,1,2,0,0,758,11,66,0,0,13,848
20100307,160,0,1,0,0,1029,32,8,9,9,22,1109
20100307,160,0,2,0,0,478,7,34,0,0,6,525
20100307,160,1,1,0,0,935,35,11,9,7,28,1025
20100307,160,1,2,0,0,436,4,39,0,0,6,485
20100307,161,0,1,0,0,450,18,11,3,7,14,503
20100307,161,0,2,0,0,227,8,5,0,0,3,243
20100307,161,1,1,0,0,414,17,6,5,5,21,468
20100307,161,1,2,0,0,216,2,11,0,0,1,230
20100307,162,0,1,0,0,795,29,16,17,9,25,891
20100307,162,0,2,0,0,370,1,10,0,0,6,387
20100307,162,1,1,0,0,782,40,21,11,14,40,908
20100307,162,1,2,0,0,342,3,15,0,0,5,365
20100307,163,0,1,0,0,2587,102,69,88,31,66,2943
20100307,163,0,2,0,0,1224,13,165,0,0,21,1423
20100307,163,1,1,0,0,2308,82,77,34,32,100,2633
20100307,163,1,2,0,0,1095,11,153,0,0,24,1283
20100307,164,0,1,0,0,1693,25,18,12,7,59,1814
20100307,164,0,2,0,0,832,10,67,0,0,24,933
20100307,164,1,1,0,0,1378,27,22,11,5,77,1520
20100307,164,1,2,0,0,629,4,59,0,0,18,710
20100307,165,0,1,0,0,688,19,9,19,5,21,761
20100307,165,0,2,0,0,395,6,47,0,0,5,453
20100307,165,1,1,0,0,681,14,8,7,3,21,734
20100307,165,1,2,0,0,331,5,42,0,0,4,382
20100307,166,0,1,0,0,1039,35,17,14,29,20,1154
20100307,166,0,2,0,0,620,12,54,0,0,13,699
20100307,166,1,1,0,0,1297,26,15,10,20,47,1415
20100307,166,1,2,0,0,722,20,64,0,0,13,819
20100307,167,0,1,0,0,10241,189,166,227,112,207,11142
20100307,167,0,2,0,0,5498,44,929,0,0,96,6567
20100307,167,1,1,0,0,9177,190,160,175,83,332,10117
20100307,167,1,2,0,0,4351,55,955,0,0,73,5434
20100307,168,0,1,0,0,670,7,5,4,3,24,713
20100307,168,0,2,0,0,426,3,12,0,0,5,446
20100307,168,1,1,0,0,512,6,3,2,7,27,557
20100307,168,1,2,0,0,237,7,14,0,0,3,261
20100307,169,0,1,0,0,1072,32,20,13,16,21,1174
20100307,169,0,2,0,0,571,9,61,0,0,6,647
20100307,169,1,1,0,0,1010,28,14,14,23,38,1127
20100307,169,1,2,0,0,507,7,60,0,0,6,580
20100307,170,0,1,0,0,337,27,22,30,16,19,451
20100307,170,0,2,0,0,275,2,27,0,0,2,306
20100307,170,1,1,0,0,322,19,25,23,18,20,427
20100307,170,1,2,0,0,240,1,30,0,0,3,274
20100307,171,0,1,0,0,2879,30,42,6,5,100,3062
20100307,171,0,2,0,0,2414,15,155,0,0,64,2648
20100307,171,1,1,0,0,3088,27,43,5,2,176,3341
20100307,171,1,2,0,0,2438,16,149,0,0,61,2664
20100307,172,0,1,0,0,4702,173,74,109,76,251,5385
20100307,172,0,2,0,0,3858,55,100,0,0,120,4133
20100307,172,1,1,0,0,4550,167,60,61,78,327,5243
20100307,172,1,2,0,0,3590,44,100,0,0,106,3840
20100307,173,0,1,0,0,4557,327,170,185,142,131,5512
20100307,173,0,2,0,0,4009,134,286,0,0,114,4543
20100307,173,1,1,0,0,4448,292,177,179,121,231,5448
20100307,173,1,2,0,0,3845,158,206,0,0,111,4320
20100307,174,0,1,0,0,7265,107,60,27,22,324,7805
20100307,174,0,2,0,0,4336,33,390,0,0,141,4900
20100307,174,1,1,0,0,6819,108,64,31,30,493,7545
20100307,174,1,2,0,0,3756,22,397,0,0,114,4289
20100307,175,0,1,0,0,1189,49,24,25,16,39,1342
20100307,175,0,2,0,0,855,17,71,0,0,18,961
20100307,175,1,1,0,0,1610,65,34,21,17,92,1839
20100307,175,1,2,0,0,1238,24,93,0,0,29,1384
20100307,176,0,1,0,0,4031,189,74,83,73,136,4586
20100307,176,0,2,0,0,2894,110,257,0,0,79,3340
20100307,176,1,1,0,0,4489,180,77,119,83,229,5177
20100307,176,1,2,0,0,3289,117,273,0,0,76,3755
20100307,177,0,1,0,0,5220,185,258,87,57,137,5944
20100307,177,0,2,0,0,4108,55,186,0,0,72,4421
20100307,177,1,1,0,0,5493,204,267,82,44,221,6311
20100307,177,1,2,0,0,3999,46,194,0,0,70,4309
20100307,178,0,1,0,0,2546,107,33,31,47,90,2854
20100307,178,0,2,0,0,1724,36,343,0,0,51,2154
20100307,178,1,1,0,0,2733,95,36,38,52,138,3092
20100307,178,1,2,0,0,1697,37,341,0,0,41,2116
20100307,179,0,1,0,0,2881,59,19,10,29,122,3120
20100307,179,0,2,0,0,1594,14,150,0,0,47,1805
20100307,179,1,1,0,0,2492,51,30,22,24,186,2805
20100307,179,1,2,0,0,1370,17,139,0,0,47,1573
20100307,180,0,1,0,0,2257,84,27,40,9,84,2501
20100307,180,0,2,0,0,1310,21,117,0,0,25,1473
20100307,180,1,1,0,0,2432,76,33,33,16,159,2749
20100307,180,1,2,0,0,1342,15,117,0,0,38,1512
20100307,181,0,1,0,0,1683,66,26,20,12,47,1854
20100307,181,0,2,0,0,1187,9,61,0,0,16,1273
20100307,181,1,1,0,0,1846,58,32,11,16,93,2056
20100307,181,1,2,0,0,1191,8,103,0,0,17,1319
20100307,182,0,1,0,0,1242,27,9,12,1,34,1325
20100307,182,0,2,0,0,983,6,86,0,0,24,1099
20100307,182,1,1,0,0,821,19,17,9,1,34,901
20100307,182,1,2,0,0,517,6,56,0,0,16,595
20100307,183,0,1,0,0,1519,9,11,1,0,32,1572
20100307,183,0,2,0,0,1350,2,30,0,0,30,1412
20100307,183,1,1,0,0,561,11,9,2,0,24,607
20100307,183,1,2,0,0,419,3,13,0,0,7,442
20100307,184,0,1,0,0,2559,34,29,7,5,74,2708
20100307,184,0,2,0,0,2278,13,209,0,0,52,2552
20100307,184,1,1,0,0,1567,32,28,8,3,74,1712
20100307,184,1,2,0,0,1213,10,200,0,0,24,1447
20100307,185,0,1,0,0,926,29,12,6,6,38,1017
20100307,185,0,2,0,0,644,6,161,0,0,13,824
20100307,185,1,1,0,0,887,26,13,7,10,61,1004
20100307,185,1,2,0,0,582,6,164,0,0,7,759
20100307,186,0,1,0,0,272,11,3,4,4,9,303
20100307,186,0,2,0,0,203,0,17,0,0,4,224
20100307,186,1,1,0,0,245,9,8,1,4,13,280
20100307,186,1,2,0,0,168,0,19,0,0,3,190
20100307,187,0,1,0,0,826,20,21,5,7,35,914
20100307,187,0,2,0,0,729,5,174,0,0,15,923
20100307,187,1,1,0,0,787,26,16,2,10,46,887
20100307,187,1,2,0,0,601,7,171,0,0,20,799
20100307,189,0,1,0,0,4631,92,55,30,44,175,5027
20100307,189,0,2,0,0,2577,34,534,0,0,57,3202
20100307,189,1,1,0,0,4086,79,44,72,24,255,4560
20100307,189,1,2,0,0,1878,27,520,0,0,44,2469
20100307,190,0,1,0,0,26079,804,438,355,249,770,28695
20100307,190,0,2,0,0,19928,297,2111,0,0,457,22793
20100307,190,1,1,0,0,31626,872,531,400,265,1352,35046
20100307,190,1,2,0,0,23386,267,1989,0,0,452,26094
20100307,191,0,1,0,0,4019,136,48,33,53,135,4424
20100307,191,0,2,0,0,3750,47,238,0,0,115,4150
20100307,191,1,1,0,0,4920,155,52,40,32,320,5519
20100307,191,1,2,0,0,4344,41,251,0,0,128,4764
20100307,192,0,1,0,0,5364,228,105,115,48,166,6026
20100307,192,0,2,0,0,4439,97,142,0,0,86,4764
20100307,192,1,1,0,0,5051,243,118,107,72,249,5840
20100307,192,1,2,0,0,4219,76,143,0,0,91,4529
20100307,193,0,1,0,0,3708,177,128,69,83,122,4287
20100307,193,0,2,0,0,2471,61,144,0,0,35,2711
20100307,193,1,1,0,0,3612,185,112,64,81,198,4252
20100307,193,1,2,0,0,2430,68,156,0,0,52,2706
20100307,194,0,1,0,0,2999,146,61,67,28,95,3396
20100307,194,0,2,0,0,2244,98,139,0,0,57,2538
20100307,194,1,1,0,0,3218,172,73,80,23,200,3766
20100307,194,1,2,0,0,2137,128,145,0,0,59,2469
20100307,195,0,1,0,0,2725,173,108,122,96,103,3327
20100307,195,0,2,0,0,1655,105,85,0,0,44,1889
20100307,195,1,1,0,0,2818,158,107,104,88,135,3410
20100307,195,1,2,0,0,1708,88,87,0,0,33,1916
20100307,196,0,1,0,0,1586,63,28,29,38,60,1804
20100307,196,0,2,0,0,964,14,60,0,0,18,1056
20100307,196,1,1,0,0,1611,67,24,22,22,95,1841
20100307,196,1,2,0,0,902,24,46,0,0,14,986
20100307,197,0,1,0,0,3661,104,58,51,104,123,4101
20100307,197,0,2,0,0,1904,34,110,0,0,36,2084
20100307,197,1,1,0,0,3370,110,57,56,90,169,3852
20100307,197,1,2,0,0,1616,52,118,0,0,35,1821
20100307,198,0,1,0,0,5923,138,101,55,63,202,6482
20100307,198,0,2,0,0,3650,99,259,0,0,79,4087
20100307,198,1,1,0,0,5623,127,72,50,68,324,6264
20100307,198,1,2,0,0,3319,83,278,0,0,89,3769
20100307,199,0,1,0,0,3383,68,54,23,56,111,3695
20100307,199,0,2,0,0,2472,39,177,0,0,60,2748
20100307,199,1,1,0,0,3559,75,45,48,40,196,3963
20100307,199,1,2,0,0,2457,26,190,0,0,46,2719
20100307,200,0,1,0,0,1738,15,13,45,18,50,1879
20100307,200,0,2,0,0,781,2,76,0,0,14,873
20100307,200,1,1,0,0,1734,13,16,44,10,86,1903
20100307,200,1,2,0,0,717,2,69,0,0,14,802
20100307,201,0,1,0,0,4852,135,61,52,39,208,5347
20100307,201,0,2,0,0,3279,52,104,0,4,88,3527
20100307,201,1,1,0,0,4745,115,63,39,25,309,5296
20100307,201,1,2,0,0,3056,50,220,0,0,81,3407
20100307,202,0,1,0,0,903,20,5,14,39,31,1012
20100307,202,0,2,0,0,631,18,11,0,0,12,672
20100307,202,1,1,0,0,961,25,9,5,49,48,1097
20100307,202,1,2,0,0,609,14,19,0,0,12,654
20100307,203,0,1,0,0,4601,95,39,45,54,194,5028
20100307,203,0,2,0,0,2664,24,92,0,0,61,2841
20100307,203,1,1,0,0,5010,68,49,46,57,266,5496
20100307,203,1,2,0,0,2846,24,75,0,0,59,3004
20100307,204,0,1,0,0,1509,33,15,9,10,64,1640
20100307,204,0,2,0,0,768,9,98,0,0,19,894
20100307,204,1,1,0,0,1619,36,24,14,8,93,1794
20100307,204,1,2,0,0,726,9,97,0,0,18,850
20100307,205,0,1,0,0,980,30,7,9,19,37,1082
20100307,205,0,2,0,0,670,2,15,3,0,27,717
20100307,205,1,1,0,0,1025,30,4,11,7,62,1139
20100307,205,1,2,0,0,697,8,19,0,0,18,742
20100307,206,0,1,0,0,1926,35,14,2,9,55,2041
20100307,206,0,2,0,0,999,8,36,0,0,21,1064
20100307,206,1,1,0,0,1825,42,11,2,10,79,1969
20100307,206,1,2,0,0,900,4,34,0,0,21,959
20100307,207,0,1,0,0,3235,36,16,10,14,126,3437
20100307,207,0,2,0,0,1589,12,187,2,0,28,1818
20100307,207,1,1,0,0,2994,40,17,8,18,156,3233
20100307,207,1,2,0,0,1348,10,185,0,0,26,1569
20100307,208,0,1,0,0,2290,38,23,6,33,64,2454
20100307,208,0,2,0,0,1149,7,107,0,0,30,1293
20100307,208,1,1,0,0,1979,40,25,6,25,79,2154
20100307,208,1,2,0,0,970,5,95,0,0,18,1088
20100307,209,0,1,0,0,409,1,0,1,3,11,425
20100307,209,0,2,0,0,167,2,9,0,0,10,188
20100307,209,1,1,0,0,377,2,2,1,3,11,396
20100307,209,1,2,0,0,168,3,8,0,0,7,186
20100307,210,0,1,0,0,1421,32,18,7,56,48,1582
20100307,210,0,2,0,0,692,8,90,0,0,18,808
20100307,210,1,1,0,0,1396,34,22,5,44,62,1563
20100307,210,1,2,0,0,596,9,73,0,0,17,695
20100307,211,0,1,0,0,2220,89,26,11,37,70,2453
20100307,211,0,2,0,0,1223,5,176,0,0,31,1435
20100307,211,1,1,0,0,1762,42,21,9,34,94,1962
20100307,211,1,2,0,0,770,3,182,0,0,19,974
20100307,212,0,1,0,0,7887,187,81,64,98,334,8651
20100307,212,0,2,0,0,6165,74,520,0,0,200,6959
20100307,212,1,1,0,0,8317,166,85,56,79,467,9170
20100307,212,1,2,0,0,6446,70,548,0,0,182,7246
20100307,213,0,1,0,0,2914,39,20,21,154,141,3289
20100307,213,0,2,0,0,2493,15,9,0,0,93,2610
20100307,213,1,1,0,0,2530,40,14,15,158,179,2936
20100307,213,1,2,0,0,2188,11,10,0,0,89,2298
20100307,214,0,1,0,0,943,31,34,49,18,51,1126
20100307,214,0,2,0,0,1037,18,27,0,0,48,1130
20100307,214,1,1,0,0,1271,33,19,64,19,91,1497
20100307,214,1,2,0,0,1221,19,9,0,0,60,1309
20100307,215,0,1,0,0,5573,183,76,67,166,251,6316
20100307,215,0,2,0,0,5063,43,220,0,0,201,5527
20100307,215,1,1,0,0,6087,156,64,70,149,436,6962
20100307,215,1,2,0,0,5222,37,228,0,0,214,5701
20100307,216,0,1,0,0,1748,44,18,10,11,66,1897
20100307,216,0,2,0,0,1203,7,94,0,0,25,1329
20100307,216,1,1,0,0,1384,42,16,6,10,80,1538
20100307,216,1,2,0,0,846,9,54,0,0,19,928
20100307,217,0,1,0,0,452,15,4,2,6,19,498
20100307,217,0,2,0,0,268,1,3,0,0,7,279
20100307,217,1,1,0,0,603,11,7,5,6,45,677
20100307,217,1,2,0,0,289,3,2,0,0,10,304
20100307,218,0,1,0,0,4608,82,39,32,15,180,4956
20100307,218,0,2,0,0,2673,28,312,0,0,69,3082
20100307,218,1,1,0,0,4940,95,37,37,23,307,5439
20100307,218,1,2,0,0,2803,28,304,0,0,72,3207
20100307,219,0,1,0,0,908,14,5,6,35,37,1005
20100307,219,0,2,0,0,569,2,38,0,0,13,622
20100307,219,1,1,0,0,755,15,4,7,19,44,844
20100307,219,1,2,0,0,400,4,35,0,0,10,449
20100307,221,0,1,0,0,463,15,9,4,12,11,514
20100307,221,0,2,0,0,328,2,40,0,0,6,376
20100307,221,1,1,0,0,371,21,10,11,8,14,435
20100307,221,1,2,0,0,241,1,33,0,0,5,280
20100307,222,0,1,0,0,425,6,3,2,4,12,452
20100307,222,0,2,0,0,262,5,20,0,0,5,292
20100307,222,1,1,0,0,405,8,4,8,1,22,448
20100307,222,1,2,0,0,234,6,20,0,0,5,265
20100307,223,0,1,0,0,1074,17,26,20,7,32,1176
20100307,223,0,2,0,0,692,11,92,0,0,7,802
20100307,223,1,1,0,0,942,14,19,5,6,50,1036
20100307,223,1,2,0,0,541,7,68,0,0,15,631
20100307,224,0,1,0,0,1042,34,11,5,21,39,1152
20100307,224,0,2,0,0,743,9,87,0,0,14,853
20100307,224,1,1,0,0,978,23,19,5,20,60,1105
20100307,224,1,2,0,0,700,13,88,0,1,7,809
20100307,225,0,1,0,0,3206,46,27,13,16,184,3492
20100307,225,0,2,0,0,2318,19,83,0,0,74,2494
20100307,225,1,1,0,0,3007,46,27,15,17,221,3333
20100307,225,1,2,0,0,2051,12,98,0,0,62,2223
20100307,227,0,1,0,0,2720,34,31,17,99,77,2978
20100307,227,0,2,0,0,1256,8,145,0,0,32,1441
20100307,227,1,1,0,0,2331,21,33,29,67,99,2580
20100307,227,1,2,0,0,960,6,148,0,0,15,1129
20100307,228,0,1,0,0,3181,60,39,31,54,77,3442
20100307,228,0,2,0,0,1210,8,77,0,0,14,1309
20100307,228,1,1,0,0,3194,54,34,20,82,92,3476
20100307,228,1,2,0,0,1082,9,64,0,0,17,1172
20100307,230,0,1,0,0,5295,79,29,14,24,181,5622
20100307,230,0,2,0,0,2838,28,86,0,0,71,3023
20100307,230,1,1,0,0,5124,86,39,10,29,283,5571
20100307,230,1,2,0,0,2799,26,86,0,0,69,2980
20100307,231,0,1,0,0,13735,440,277,152,249,560,15413
20100307,231,0,2,0,0,9566,107,880,0,0,224,10777
20100307,231,1,1,0,0,13244,428,245,165,264,774,15120
20100307,231,1,2,0,0,8780,104,859,0,0,228,9971
20100307,232,0,1,0,0,1373,57,30,20,12,93,1585
20100307,232,0,2,0,0,1224,26,69,0,0,62,1381
20100307,232,1,1,0,0,1495,59,26,24,12,116,1732
20100307,232,1,2,0,0,1228,28,63,0,0,58,1377
20100307,233,0,1,0,0,1971,106,48,68,57,98,2348
20100307,233,0,2,0,0,1581,18,64,0,0,43,1706
20100307,233,1,1,0,0,2084,97,51,60,40,136,2468
20100307,233,1,2,0,0,1535,16,59,0,0,43,1653
20100307,234,0,1,0,0,1487,30,26,23,60,37,1663
20100307,234,0,2,0,0,683,6,19,0,0,8,716
20100307,234,1,1,0,0,1324,35,25,20,40,53,1497
20100307,234,1,2,0,0,553,7,20,0,0,4,584
20100307,235,0,1,0,0,1469,52,15,16,14,67,1633
20100307,235,0,2,0,0,920,7,92,0,0,27,1046
20100307,235,1,1,0,0,1489,38,18,14,12,100,1671
20100307,235,1,2,0,0,878,8,88,0,0,25,999
20100307,236,0,1,0,0,1276,45,39,32,26,70,1488
20100307,236,0,2,0,0,844,1,65,0,0,17,927
20100307,236,1,1,0,0,1252,35,36,8,26,67,1424
20100307,236,1,2,0,0,790,2,41,0,0,16,849
20100307,237,0,1,0,0,1188,55,45,48,48,106,1490
20100307,237,0,2,0,0,792,12,89,0,0,23,916
20100307,237,1,1,0,0,1356,57,47,51,43,107,1661
20100307,237,1,2,0,0,730,14,91,0,0,22,857
20100307,238,0,1,0,0,1191,108,54,80,50,81,1564
20100307,238,0,2,0,0,841,23,20,0,0,40,924
20100307,238,1,1,0,0,1332,106,54,49,31,125,1697
20100307,238,1,2,0,0,892,19,23,0,0,30,964
20100307,239,0,1,0,0,5185,141,66,158,110,241,5901
20100307,239,0,2,0,0,3159,31,532,0,0,89,3811
20100307,239,1,1,0,0,5781,151,97,98,84,376,6587
20100307,239,1,2,0,0,3581,35,538,0,0,96,4250
20100307,240,0,1,0,0,5293,80,37,20,93,164,5687
20100307,240,0,2,0,0,2883,15,238,0,0,47,3183
20100307,240,1,1,0,0,4558,62,53,25,88,219,5005
20100307,240,1,2,0,0,2216,16,349,0,0,46,2627
20100307,241,0,1,0,0,1385,62,29,60,34,49,1619
20100307,241,0,2,0,0,1088,12,97,0,0,18,1215
20100307,241,1,1,0,0,1375,53,29,39,22,70,1588
20100307,241,1,2,0,0,1038,13,95,0,0,14,1160
20100307,242,0,1,0,0,1735,68,45,20,55,67,1990
20100307,242,0,2,0,0,1180,17,72,0,0,22,1291
20100307,242,1,1,0,0,1718,66,31,16,41,100,1972
20100307,242,1,2,0,0,1069,13,57,0,0,19,1158
20100307,243,0,1,0,0,925,17,20,1,5,32,1000
20100307,243,0,2,0,0,597,10,37,0,0,14,658
20100307,243,1,1,0,0,857,11,21,1,5,40,935
20100307,243,1,2,0,0,557,8,37,0,0,13,615
20100307,244,0,1,0,0,21804,334,217,116,627,1100,24198
20100307,244,0,2,0,0,14362,77,1103,0,0,522,16064
20100307,244,1,1,0,0,19966,357,281,141,516,1456,22717
20100307,244,1,2,0,0,11772,68,1018,0,0,413,13271
20100307,245,0,1,0,0,12523,155,101,70,81,730,13660
20100307,245,0,2,0,0,8497,74,404,0,0,325,9300
20100307,245,1,1,0,0,13920,156,107,69,53,1284,15589
20100307,245,1,2,0,0,9757,63,449,0,0,387,10656
20100307,246,0,1,0,0,4412,91,51,48,498,222,5322
20100307,246,0,2,0,0,2952,20,58,0,0,127,3157
20100307,246,1,1,0,0,5115,133,76,57,447,403,6231
20100307,246,1,2,0,0,3519,25,50,0,0,152,3746
20100307,247,0,1,0,0,1657,41,20,8,12,44,1782
20100307,247,0,2,0,0,872,9,93,0,0,21,995
20100307,247,1,1,0,0,1550,35,18,6,17,73,1699
20100307,247,1,2,0,0,712,9,94,0,0,13,828
20100307,248,0,1,0,0,923,10,11,3,6,24,977
20100307,248,0,2,0,0,524,4,16,0,0,6,550
20100307,248,1,1,0,0,909,13,10,2,9,34,977
20100307,248,1,2,0,0,508,4,16,0,0,3,531
20100307,249,0,1,0,0,1508,19,11,7,11,32,1588
20100307,249,0,2,0,0,1014,4,167,0,0,13,1198
20100307,249,1,1,0,0,1486,19,6,6,12,56,1585
20100307,249,1,2,0,0,881,3,167,0,0,14,1065
20100307,250,0,1,0,0,6944,217,79,73,104,446,7863
20100307,250,0,2,0,0,5556,46,220,0,0,251,6073
20100307,250,1,1,0,0,7191,185,87,60,84,652,8259
20100307,250,1,2,0,0,5674,50,217,0,0,288,6229
20100307,251,0,1,0,0,1901,106,33,130,253,112,2535
20100307,251,0,2,0,0,1737,80,9,0,0,59,1885
20100307,251,1,1,0,0,2159,103,38,110,196,165,2771
20100307,251,1,2,0,0,1955,92,12,0,0,64,2123
20100307,252,0,1,0,0,22828,607,267,237,967,935,25841
20100307,252,0,2,0,0,15340,231,773,0,0,461,16805
20100307,252,1,1,0,0,21580,578,306,274,841,1376,24955
20100307,252,1,2,0,0,14377,210,762,0,0,411,15760
20100307,253,0,1,0,0,38734,1049,412,369,809,1465,42838
20100307,253,0,2,0,0,30298,299,636,0,0,948,32181
20100307,253,1,1,0,0,40276,916,407,410,868,2308,45185
20100307,253,1,2,0,0,29295,229,649,0,0,874,31047
20100307,254,0,1,0,0,25391,654,411,394,932,1026,28808
20100307,254,0,2,0,0,17626,177,1333,0,0,608,19744
20100307,254,1,1,0,0,25789,643,375,339,847,1584,29577
20100307,254,1,2,0,0,16975,141,1266,0,0,575,18957
20100307,255,0,1,0,0,10009,397,185,207,719,554,12071
20100307,255,0,2,0,0,8142,112,62,0,0,351,8667
20100307,255,1,1,0,0,10341,415,231,130,808,753,12678
20100307,255,1,2,0,0,8337,136,61,0,0,360,8894
20100307,256,0,1,0,0,7835,129,57,27,50,360,8458
20100307,256,0,2,0,0,5615,18,183,0,0,210,6026
20100307,256,1,1,0,0,9576,134,52,19,41,677,10499
20100307,256,1,2,0,0,6572,30,175,0,0,260,7037
20100307,257,0,1,0,0,3284,44,19,10,17,62,3436
20100307,257,0,2,0,0,1594,9,65,0,0,40,1708
20100307,257,1,1,0,0,2431,48,24,9,23,91,2626
20100307,257,1,2,0,0,1118,8,56,0,0,22,1204
20100307,258,0,1,0,0,1351,32,15,15,31,22,1466
20100307,258,0,2,0,0,670,8,28,0,0,10,716
20100307,258,1,1,0,0,1334,31,26,8,22,46,1467
20100307,258,1,2,0,0,577,9,23,0,0,14,623
20100307,259,0,1,0,0,3520,53,43,17,10,71,3714
20100307,259,0,2,0,0,1443,14,111,0,0,22,1590
20100307,259,1,1,0,0,2763,49,35,16,20,112,2995
20100307,259,1,2,0,0,980,13,109,0,0,22,1124
20100307,260,0,1,0,0,701,12,13,6,4,17,753
20100307,260,0,2,0,0,342,3,5,0,0,6,356
20100307,260,1,1,0,0,600,7,5,18,7,26,663
20100307,260,1,2,0,0,228,3,3,0,0,6,240
20100307,261,0,1,0,0,10310,168,127,124,199,258,11186
20100307,261,0,2,0,0,5751,37,697,0,0,104,6589
20100307,261,1,1,0,0,10212,166,106,102,117,407,11110
20100307,261,1,2,0,0,5321,39,695,0,0,99,6154
20100307,262,0,1,0,0,856,15,14,9,3,34,931
20100307,262,0,2,0,0,575,9,6,0,0,11,601
20100307,262,1,1,0,0,805,16,18,9,3,36,887
20100307,262,1,2,0,0,486,7,8,0,0,10,511
20100307,263,0,1,0,0,1413,15,21,16,11,51,1527
20100307,263,0,2,0,0,1115,4,112,0,0,27,1258
20100307,263,1,1,0,0,1378,19,23,20,11,63,1514
20100307,263,1,2,0,0,997,5,109,0,0,28,1139
20100307,264,0,1,0,0,475,11,6,2,4,18,516
20100307,264,0,2,0,0,266,4,27,0,0,5,302
20100307,264,1,1,0,0,427,11,10,4,4,22,478
20100307,264,1,2,0,0,224,5,25,0,0,4,258
20100307,265,0,1,0,0,1634,44,9,17,13,44,1761
20100307,265,0,2,0,0,876,9,51,0,0,10,946
20100307,265,1,1,0,0,1529,32,20,11,20,71,1683
20100307,265,1,2,0,0,824,7,41,0,0,13,885
20100307,266,0,1,0,0,425,12,12,1,2,15,467
20100307,266,0,2,0,0,250,3,18,0,0,3,274
20100307,266,1,1,0,0,431,6,8,0,2,19,466
20100307,266,1,2,0,0,244,3,16,0,0,7,270
20100307,267,0,1,0,0,1516,27,9,15,103,54,1724
20100307,267,0,2,0,0,786,9,59,0,1,13,868
20100307,267,1,1,0,0,1362,32,16,12,50,47,1519
20100307,267,1,2,0,0,658,7,51,0,0,10,726
20100307,268,0,1,0,0,649,10,6,1,2,18,686
20100307,268,0,2,0,0,444,6,21,0,0,9,480
20100307,268,1,1,0,0,606,10,10,3,2,23,654
20100307,268,1,2,0,0,400,5,20,0,0,9,434
20100307,269,0,1,0,0,690,14,6,3,1,17,731
20100307,269,0,2,0,0,362,6,35,0,0,5,408
20100307,269,1,1,0,0,450,12,4,4,0,17,487
20100307,269,1,2,0,0,239,4,36,0,0,5,284
20100307,270,0,1,0,0,2046,38,15,17,13,53,2182
20100307,270,0,2,0,0,953,13,225,0,0,12,1203
20100307,270,1,1,0,0,2047,39,15,21,7,95,2224
20100307,270,1,2,0,0,902,7,216,0,0,16,1141
20100307,271,0,1,0,0,5602,125,80,54,237,150,6248
20100307,271,0,2,0,0,2772,34,273,0,0,40,3119
20100307,271,1,1,0,0,5643,89,98,46,215,235,6326
20100307,271,1,2,0,0,2766,33,247,0,0,38,3084
20100307,272,0,1,0,0,2706,93,68,60,220,77,3224
20100307,272,0,2,0,0,1297,18,165,0,0,21,1501
20100307,272,1,1,0,0,2584,80,60,53,184,87,3048
20100307,272,1,2,0,0,1133,11,186,0,0,13,1343
20100307,273,0,1,0,0,868,13,7,1,11,33,933
20100307,273,0,2,0,0,561,6,11,0,0,10,588
20100307,273,1,1,0,0,1045,17,7,4,17,60,1150
20100307,273,1,2,0,0,683,5,10,0,0,11,709
20100307,274,0,1,0,0,590,17,16,8,1,33,665
20100307,274,0,2,0,0,415,4,38,0,0,20,477
20100307,274,1,1,0,0,544,12,17,7,0,39,619
20100307,274,1,2,0,0,329,7,37,0,0,17,390
20100307,275,0,1,0,0,1240,13,10,11,38,52,1364
20100307,275,0,2,0,0,695,2,67,0,0,14,778
20100307,275,1,1,0,0,1442,16,12,14,9,81,1574
20100307,275,1,2,0,0,763,5,59,0,0,16,843
20100307,276,0,1,0,0,516,16,7,4,151,16,710
20100307,276,0,2,0,0,353,2,6,0,0,11,372
20100307,276,1,1,0,0,587,13,7,9,122,30,768
20100307,276,1,2,0,0,406,3,7,0,0,10,426
20100307,277,0,1,0,0,2354,31,23,12,144,79,2643
20100307,277,0,2,0,0,1529,8,132,0,0,38,1707
20100307,277,1,1,0,0,2179,29,31,16,166,106,2527
20100307,277,1,2,0,0,1309,12,128,0,0,23,1472
20100307,278,0,1,0,0,1833,39,28,9,2,100,2011
20100307,278,0,2,0,0,1088,7,227,0,0,33,1355
20100307,278,1,1,0,0,1623,33,35,9,3,119,1822
20100307,278,1,2,0,0,884,2,236,0,0,38,1160
20100307,279,0,1,0,0,1129,23,27,14,6,40,1239
20100307,279,0,2,0,0,624,3,72,0,0,17,716
20100307,279,1,1,0,0,1031,15,25,10,10,55,1146
20100307,279,1,2,0,0,518,6,68,0,0,16,608
20100307,280,0,1,0,0,2069,46,29,10,9,96,2259
20100307,280,0,2,0,0,1223,23,172,0,0,32,1450
20100307,280,1,1,0,0,1817,41,22,11,12,133,2036
20100307,280,1,2,0,0,1095,20,156,0,0,29,1300
20100307,281,0,1,0,0,3889,78,48,54,71,159,4299
20100307,281,0,2,0,0,2728,31,100,0,0,67,2926
20100307,281,1,1,0,0,4136,77,45,36,54,237,4585
